customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
2025156182,NULL,Some-college,Married-civ-spouse,542.10,No,Craft-repair,United-States,Private
2026414656,Wholesaler,Bachelors,Never-married,2399.57,No,Prof-specialty,United-States,Private
2027707913,Wholesaler,HS-grad,Never-married,689.87,No,Other-service,United-States,Private
2029658429,NULL,HS-grad,Never-married,59.14,No,Sales,United-States,Private
2033189010,Wholesaler,10th,Married-civ-spouse,824.28,No,Machine-op-inspct,United-States,Private
2034302531,Wholesaler,Some-college,Never-married,1773.25,No,Sales,United-States,Private
2036280458,NULL,Bachelors,Married-civ-spouse,496.28,No,Sales,United-States,Private
2038381501,Wholesaler,10th,Never-married,606.86,No,Other-service,United-States,Private
2039534883,NULL,Some-college,Married-civ-spouse,209.60,No,Prof-specialty,United-States,Private
2039563744,NULL,Bachelors,Never-married,484.82,No,Prof-specialty,United-States,Local-gov
2041382641,NULL,Bachelors,Never-married,6914.40,No,Prof-specialty,United-States,State-gov
2042191939,NULL,Bachelors,Divorced,34.69,No,Tech-support,United-States,Private
2043476141,NULL,Bachelors,Separated,3475.80,No,Other-service,England,Private
2043964799,NULL,Masters,Married-civ-spouse,333.26,No,Exec-managerial,United-States,Private
2045525376,NULL,Bachelors,Married-civ-spouse,87.05,No,Transport-moving,United-States,Private
2045996932,Wholesaler,Some-college,Never-married,320.76,No,Craft-repair,United-States,Private
2046041605,Personal,Bachelors,Married-civ-spouse,15.70,No,Craft-repair,United-States,Federal-gov
2046475064,NULL,HS-grad,Never-married,826.51,No,Other-service,United-States,Private
2049777620,NULL,Bachelors,Married-civ-spouse,117.44,No,Sales,United-States,Private
2050289128,Wholesaler,Some-college,Never-married,2119.90,No,Sales,United-States,Private
2050433256,Wholesaler,Some-college,Never-married,191.33,No,Other-service,United-States,Private
2051858961,NULL,Bachelors,Married-civ-spouse,155.15,No,Exec-managerial,United-States,Private
2053656868,NULL,Bachelors,Married-civ-spouse,384.12,No,Exec-managerial,United-States,Private
2056572245,Wholesaler,HS-grad,Never-married,735.19,No,Adm-clerical,United-States,Private
2056679128,NULL,HS-grad,Married-civ-spouse,100.32,No,Sales,United-States,Private
2057234064,NULL,Masters,Married-civ-spouse,283.39,No,Prof-specialty,United-States,Local-gov
2057383421,NULL,HS-grad,Married-civ-spouse,52.45,No,Craft-repair,United-States,Private
2057834719,NULL,Masters,Married-civ-spouse,1462.76,No,Adm-clerical,United-States,Private
2060008010,NULL,Some-college,Never-married,331.00,No,Adm-clerical,Nicaragua,Private
2061690969,NULL,HS-grad,Never-married,-123.78,return,Craft-repair,United-States,Federal-gov
2062875415,Wholesaler,Assoc-voc,Divorced,160.00,No,Tech-support,United-States,State-gov
2064152162,Wholesaler,HS-grad,Married-civ-spouse,384.13,No,Transport-moving,United-States,Private
2064267495,NULL,Bachelors,Never-married,1090.59,No,Sales,United-States,Private
2064754370,NULL,HS-grad,Never-married,-51.00,return,Farming-fishing,United-States,Without-pay
2067075518,Wholesaler,HS-grad,Never-married,639.82,No,Transport-moving,United-States,Private
2067397712,NULL,HS-grad,Never-married,24.20,No,Other-service,India,Self-emp-inc
2074204793,Wholesaler,HS-grad,Married-civ-spouse,230.12,No,Sales,United-States,Private
2074542002,NULL,Some-college,Never-married,446.80,No,Exec-managerial,United-States,Private
2074878400,NULL,HS-grad,Married-civ-spouse,69.60,No,Adm-clerical,United-States,Private
2075467273,NULL,Some-college,Divorced,49.50,No,Adm-clerical,United-States,State-gov
2076642995,Wholesaler,Some-college,Married-civ-spouse,446.12,No,Sales,United-States,Self-emp-not-inc
2080239564,NULL,Some-college,Married-civ-spouse,156.42,No,Sales,United-States,Private
2080264286,NULL,Some-college,Divorced,107.32,No,Craft-repair,United-States,Local-gov
2083246357,Wholesaler,HS-grad,Separated,1242.14,No,Transport-moving,Mexico,Private
2086196822,NULL,Bachelors,Never-married,137.95,No,Protective-serv,United-States,Private
2089268665,NULL,Doctorate,Never-married,389.78,No,Prof-specialty,United-States,Private
2091072677,Personal,Bachelors,Never-married,314.37,No,Other-service,United-States,Private
2093655899,NULL,Bachelors,Never-married,310.94,No,Exec-managerial,United-States,Private
2094750731,NULL,Bachelors,Never-married,164.70,No,Sales,United-States,Private
2096883943,NULL,Bachelors,Married-civ-spouse,835.09,No,Prof-specialty,United-States,Local-gov
2097114673,NULL,HS-grad,Married-civ-spouse,2644.38,No,Sales,United-States,Private
2098519963,Personal,9th,Divorced,280.82,No,Adm-clerical,United-States,Private
2098803407,NULL,Bachelors,Married-civ-spouse,544.10,No,Tech-support,United-States,Private
2098854569,Wholesaler,HS-grad,Married-civ-spouse,427.78,No,Handlers-cleaners,United-States,Private
2100976257,NULL,Assoc-acdm,Divorced,352.57,No,Exec-managerial,United-States,Private
2101920750,Personal,Some-college,Divorced,65.17,No,Adm-clerical,United-States,Local-gov
2102290584,NULL,9th,Widowed,7.42,No,Handlers-cleaners,United-States,Local-gov
2103092704,NULL,Doctorate,Married-civ-spouse,156.59,No,Prof-specialty,United-States,Self-emp-inc
2103744579,NULL,Some-college,Married-civ-spouse,297.50,No,Other-service,United-States,Private
2104106545,Wholesaler,Bachelors,Married-civ-spouse,605.56,No,Handlers-cleaners,Haiti,Private
2104289217,NULL,Assoc-acdm,Never-married,1452.66,No,Adm-clerical,United-States,Private
2104485781,Personal,9th,Married-spouse-absent,94.04,No,Handlers-cleaners,United-States,Private
2104797130,NULL,Assoc-acdm,Married-civ-spouse,164.44,No,Handlers-cleaners,United-States,Private
2104896522,NULL,Bachelors,Never-married,413.32,No,Prof-specialty,United-States,Federal-gov
2105889648,Wholesaler,Masters,Married-civ-spouse,1014.75,No,Exec-managerial,United-States,State-gov
2106461138,Wholesaler,Bachelors,Married-civ-spouse,526.35,No,Exec-managerial,United-States,Private
2106924464,NULL,11th,Widowed,610.18,No,Sales,United-States,Private
2109132825,Wholesaler,7th-8th,Divorced,1138.94,No,Machine-op-inspct,United-States,Private
2109213673,NULL,Bachelors,Married-civ-spouse,38.40,No,Exec-managerial,United-States,Private
2110362166,NULL,HS-grad,Married-civ-spouse,220.29,No,Machine-op-inspct,United-States,Private
2112123723,Wholesaler,Assoc-acdm,Married-civ-spouse,-68.13,return,Craft-repair,United-States,Private
2112230959,NULL,HS-grad,Never-married,713.83,No,Other-service,United-States,Private
2112858244,Wholesaler,Some-college,Divorced,92665.34,No,Exec-managerial,United-States,Federal-gov
2113896163,NULL,Masters,Married-civ-spouse,47.23,No,Exec-managerial,United-States,Self-emp-not-inc
2114572241,Wholesaler,HS-grad,Never-married,273.96,No,Adm-clerical,United-States,Private
2115785706,NULL,Masters,Never-married,114.91,No,Sales,United-States,Private
2117365379,Wholesaler,Bachelors,Married-civ-spouse,2881.13,No,Sales,United-States,Private
2118585971,NULL,HS-grad,Married-civ-spouse,924.34,No,Other-service,United-States,Private
2119489691,NULL,HS-grad,Married-civ-spouse,200.14,No,Adm-clerical,United-States,Federal-gov
2120162854,NULL,Assoc-acdm,Never-married,58.49,No,Protective-serv,United-States,State-gov
2122784210,NULL,10th,Widowed,1.70,No,Other-service,United-States,Private
2123281029,NULL,Bachelors,Never-married,542.37,No,Adm-clerical,United-States,Private
2123316693,NULL,HS-grad,Separated,1590.54,No,Other-service,United-States,Private
2123557883,NULL,10th,Never-married,1349.99,No,Other-service,United-States,Local-gov
2123699975,Wholesaler,HS-grad,Married-civ-spouse,160.22,No,Sales,United-States,Private
2124073452,Personal,Some-college,Married-civ-spouse,1034.05,No,Protective-serv,United-States,Local-gov
2124280409,NULL,HS-grad,Married-civ-spouse,1079.56,No,Adm-clerical,United-States,Local-gov
2124986041,NULL,Bachelors,Married-civ-spouse,1159.10,No,Adm-clerical,Japan,Federal-gov
2125620745,NULL,HS-grad,Married-civ-spouse,154.26,No,Machine-op-inspct,United-States,Private
2126267386,NULL,Assoc-acdm,Married-civ-spouse,163.84,No,Craft-repair,United-States,Self-emp-not-inc
2126634937,NULL,Some-college,Married-civ-spouse,586.13,No,Prof-specialty,United-States,Private
2127873407,NULL,Assoc-voc,Divorced,468.15,No,Exec-managerial,United-States,Private
2129288871,NULL,Bachelors,Married-civ-spouse,1694.28,No,Craft-repair,United-States,Self-emp-not-inc
2129642513,NULL,HS-grad,Never-married,3504.59,No,Craft-repair,United-States,Private
2130947260,NULL,Prof-school,Married-civ-spouse,56.35,No,Prof-specialty,United-States,Self-emp-not-inc
2131899528,NULL,1st-4th,Never-married,609.88,No,Farming-fishing,Mexico,Private
2132056746,NULL,Some-college,Married-civ-spouse,30.09,No,Adm-clerical,United-States,Private
2132210746,NULL,Bachelors,Never-married,10.40,No,Sales,United-States,Private
2133164223,Wholesaler,Masters,Married-civ-spouse,4644.37,No,Machine-op-inspct,United-States,Private
2134300440,NULL,Masters,Married-civ-spouse,128.10,No,Prof-specialty,United-States,Local-gov
2134859612,Wholesaler,Some-college,Never-married,3464.46,No,Prof-specialty,United-States,Private
2135568384,NULL,10th,Married-civ-spouse,694.58,No,Sales,United-States,Private
2135787301,NULL,HS-grad,Divorced,727.23,No,Adm-clerical,United-States,Private
2136141062,NULL,Some-college,Divorced,777.81,No,Prof-specialty,United-States,Local-gov
2136564082,NULL,HS-grad,Never-married,266.50,No,Other-service,United-States,Private
2139368556,NULL,HS-grad,Married-civ-spouse,519.81,No,Sales,United-States,Self-emp-inc
2139514100,NULL,Some-college,Married-spouse-absent,224.48,No,Sales,United-States,Private
2140035248,NULL,Some-college,Married-civ-spouse,308.77,No,Sales,United-States,Private
2141848063,Wholesaler,Bachelors,Never-married,294.55,No,Prof-specialty,United-States,Private
2143319679,NULL,HS-grad,Widowed,62.43,No,Adm-clerical,United-States,Private
2146680401,NULL,Some-college,Divorced,-5.10,return,Adm-clerical,United-States,State-gov
2147356501,NULL,Assoc-voc,Never-married,310.30,No,Craft-repair,United-States,Private
2149265943,Personal,Bachelors,Married-civ-spouse,294.74,No,Machine-op-inspct,United-States,Private
2149524484,Wholesaler,5th-6th,Married-civ-spouse,1385.69,No,Craft-repair,United-States,Self-emp-not-inc
2150168757,Wholesaler,HS-grad,Divorced,362.38,No,Handlers-cleaners,United-States,Private
2152505969,NULL,Some-college,Married-civ-spouse,2555.86,No,Craft-repair,United-States,Private
2152773323,NULL,Some-college,Never-married,549.10,No,Craft-repair,United-States,Private
2153073061,Wholesaler,Some-college,Married-civ-spouse,173.25,No,Sales,United-States,Private
2153528887,NULL,Some-college,Never-married,84.30,No,Farming-fishing,United-States,Private
2155488503,Wholesaler,Some-college,Never-married,3327.93,No,Prof-specialty,United-States,Private
2156546831,Wholesaler,Some-college,Married-civ-spouse,245.26,No,Prof-specialty,United-States,Private
2156931776,NULL,Doctorate,Separated,706.19,No,Prof-specialty,Canada,Self-emp-not-inc
2157045096,NULL,HS-grad,Separated,349.14,No,Adm-clerical,United-States,Private
2157055654,NULL,10th,Married-civ-spouse,256.00,No,Machine-op-inspct,United-States,Private
2158504694,Wholesaler,HS-grad,Married-civ-spouse,1518.49,No,Adm-clerical,United-States,Private
2159642638,NULL,HS-grad,Divorced,570.02,No,Handlers-cleaners,El-Salvador,Private
2160577658,NULL,HS-grad,Never-married,137.90,No,Other-service,United-States,Private
2161867995,Wholesaler,Some-college,Never-married,-29.05,return,Transport-moving,United-States,Private
2162264515,NULL,Prof-school,Married-civ-spouse,1652.45,No,Prof-specialty,United-States,Private
2163995853,Personal,11th,Never-married,73.00,No,Prof-specialty,United-States,Private
2164028190,NULL,7th-8th,Separated,192.34,No,Other-service,Peru,Private
2164116370,NULL,HS-grad,Married-civ-spouse,1318.40,No,Machine-op-inspct,United-States,Self-emp-not-inc
2166853128,Wholesaler,Assoc-acdm,Never-married,18.89,No,Adm-clerical,Jamaica,Private
2167625797,NULL,Some-college,Never-married,444.39,No,Sales,United-States,Private
2169305547,Personal,HS-grad,Never-married,10.20,No,Prof-specialty,United-States,Local-gov
2170154634,NULL,HS-grad,Never-married,105.57,No,Adm-clerical,United-States,Private
2170214420,NULL,HS-grad,Married-civ-spouse,-1126.00,return,Sales,United-States,Private
2172335482,NULL,10th,Married-civ-spouse,138.40,No,Craft-repair,United-States,Private
2176237742,NULL,Bachelors,Never-married,1918.68,No,Handlers-cleaners,United-States,Private
2176938182,NULL,HS-grad,Married-civ-spouse,1511.83,No,Handlers-cleaners,United-States,Private
2177899352,Wholesaler,Some-college,Married-civ-spouse,362.39,No,Sales,United-States,Private
2178440648,Personal,HS-grad,Never-married,37.75,No,Craft-repair,United-States,Private
2178962563,Wholesaler,11th,Never-married,973.41,No,Sales,United-States,Private
2184622167,NULL,Bachelors,Married-civ-spouse,361.90,No,Sales,United-States,Private
2184882032,NULL,HS-grad,Married-civ-spouse,1496.19,No,Sales,United-States,Private
2184986029,NULL,Masters,Married-civ-spouse,286.59,No,Adm-clerical,India,State-gov
2186706202,NULL,HS-grad,Widowed,126.76,No,Craft-repair,United-States,Private
2189637539,NULL,Some-college,Never-married,191.79,No,Adm-clerical,United-States,Private
2189950503,NULL,HS-grad,Married-civ-spouse,845.85,No,Craft-repair,United-States,Private
2189980345,NULL,Some-college,Married-civ-spouse,137.82,No,Craft-repair,United-States,State-gov
2191566113,NULL,Some-college,Never-married,1074.92,No,Sales,United-States,Private
2191931010,NULL,HS-grad,Never-married,571.95,No,Handlers-cleaners,United-States,Private
2193895568,NULL,HS-grad,Never-married,53.97,No,Sales,Mexico,Private
2193954429,NULL,HS-grad,Married-civ-spouse,1825.31,No,Exec-managerial,United-States,Private
2194471349,Wholesaler,HS-grad,Married-civ-spouse,1871.24,No,Exec-managerial,United-States,Private
2194686529,NULL,Masters,Divorced,244.28,No,Prof-specialty,United-States,Local-gov
2195651104,NULL,Some-college,Widowed,1624.65,No,Tech-support,United-States,Federal-gov
2196612079,NULL,HS-grad,Never-married,493.85,No,Tech-support,United-States,Private
2197162330,NULL,HS-grad,Never-married,2971.75,No,Other-service,United-States,Private
2197610303,NULL,Bachelors,Never-married,176.16,No,Exec-managerial,United-States,Private
2198051023,NULL,Bachelors,Married-civ-spouse,163.44,No,Exec-managerial,United-States,Private
2199068838,NULL,HS-grad,Widowed,151.79,No,Exec-managerial,United-States,Private
2199968476,NULL,Bachelors,Never-married,670.94,No,Prof-specialty,United-States,Self-emp-not-inc
2200100066,NULL,Doctorate,Never-married,231.45,No,Prof-specialty,United-States,Private
2200456780,NULL,Bachelors,Married-civ-spouse,197.65,No,Machine-op-inspct,United-States,Private
2200738932,NULL,Masters,Married-civ-spouse,40.25,No,Other-service,United-States,Private
2201026127,NULL,Some-college,Never-married,613.05,No,Other-service,United-States,Private
2201255561,NULL,10th,Never-married,202.19,No,Machine-op-inspct,United-States,Private
2201767903,Wholesaler,HS-grad,Never-married,256.12,No,Machine-op-inspct,United-States,Private
2203917153,NULL,Some-college,Never-married,690.58,No,Sales,United-States,Private
2205831891,NULL,Bachelors,Never-married,2093.70,No,Sales,United-States,Private
2207758470,Personal,HS-grad,Never-married,242.84,No,Machine-op-inspct,United-States,Private
2208789047,Personal,Some-college,Divorced,6632.98,No,Exec-managerial,Japan,Private
2209687915,Wholesaler,Bachelors,Married-civ-spouse,365.02,No,Prof-specialty,United-States,Local-gov
2209972333,Wholesaler,Assoc-voc,Never-married,384.38,No,Prof-specialty,United-States,Private
2210678606,NULL,Some-college,Separated,29.63,No,Exec-managerial,United-States,Private
2210873050,NULL,HS-grad,Married-civ-spouse,445.42,No,Craft-repair,United-States,Private
2213082535,NULL,Bachelors,Never-married,399.83,No,Prof-specialty,United-States,State-gov
2214803300,NULL,HS-grad,Divorced,163.69,No,Sales,United-States,Private
2215237854,NULL,HS-grad,Never-married,187.58,No,Adm-clerical,United-States,Private
2215991485,NULL,Some-college,Married-civ-spouse,442.49,No,Machine-op-inspct,United-States,Private
2216669083,Wholesaler,Some-college,Never-married,3791.83,No,Prof-specialty,United-States,Private
2217727006,NULL,HS-grad,Married-civ-spouse,575.49,No,Machine-op-inspct,United-States,Private
2218266426,NULL,Some-college,Married-civ-spouse,269.87,No,Adm-clerical,Philippines,Private
2218720922,NULL,Prof-school,Married-civ-spouse,2547.12,No,Prof-specialty,United-States,Private
2219335628,NULL,HS-grad,Married-civ-spouse,46.15,No,Sales,Mexico,Private
2220699466,NULL,Assoc-voc,Never-married,320.60,No,Adm-clerical,United-States,Private
2220713865,NULL,Bachelors,Never-married,1770.40,No,Adm-clerical,United-States,Federal-gov
2222734480,NULL,Masters,Never-married,252.15,No,Prof-specialty,United-States,Private
2226041457,NULL,HS-grad,Married-civ-spouse,547.48,No,Priv-house-serv,United-States,Private
2228886505,NULL,HS-grad,Married-civ-spouse,177.88,No,Exec-managerial,United-States,Private
2230894719,NULL,HS-grad,Never-married,91.93,No,Craft-repair,United-States,Private
2232270527,Wholesaler,HS-grad,Divorced,179.26,No,Sales,United-States,Private
2235256673,Wholesaler,Some-college,Separated,2927.39,No,Adm-clerical,United-States,Private
2236704344,Wholesaler,12th,Married-civ-spouse,881.36,No,Adm-clerical,United-States,Private
2237143804,Wholesaler,HS-grad,Never-married,1096.85,No,Machine-op-inspct,United-States,Private
2238106404,NULL,HS-grad,Divorced,139.94,No,Adm-clerical,United-States,Private
2239367985,NULL,7th-8th,Married-civ-spouse,2.90,No,Sales,Portugal,Private
2243693880,NULL,Some-college,Never-married,1254.03,No,Adm-clerical,United-States,Private
2248631645,NULL,Bachelors,Married-civ-spouse,5341.03,No,Sales,United-States,Private
2251799757,Wholesaler,11th,Never-married,1425.37,No,Handlers-cleaners,United-States,Private
2252212447,NULL,HS-grad,Married-civ-spouse,175.97,No,Transport-moving,United-States,Private
2254599045,NULL,Bachelors,Married-civ-spouse,1040.41,No,Exec-managerial,Italy,Self-emp-not-inc
2254859696,NULL,10th,Never-married,1441.29,No,Other-service,United-States,Private
2258237808,NULL,HS-grad,Married-civ-spouse,576.43,No,Sales,United-States,Private
2258762538,NULL,Some-college,Never-married,507.09,No,Exec-managerial,United-States,Private
2259013099,NULL,HS-grad,Divorced,149.69,No,Other-service,Mexico,Private
2260013762,NULL,Some-college,Widowed,370.15,No,Other-service,United-States,Private
2260056233,NULL,Some-college,Separated,556.19,No,Other-service,United-States,State-gov
2261106341,NULL,Bachelors,Divorced,280.09,No,Exec-managerial,United-States,Federal-gov
2261134054,NULL,Prof-school,Married-civ-spouse,1381.09,No,Prof-specialty,United-States,Self-emp-inc
2263533138,Wholesaler,Doctorate,Married-civ-spouse,87.53,No,Prof-specialty,United-States,State-gov
2263708218,NULL,HS-grad,Married-civ-spouse,124.33,No,Transport-moving,United-States,Private
2263814158,NULL,HS-grad,Married-civ-spouse,553.17,No,Handlers-cleaners,United-States,Private
2265007879,NULL,Some-college,Married-civ-spouse,277.80,No,Sales,United-States,Private
2265121995,NULL,9th,Separated,351.73,No,Machine-op-inspct,United-States,State-gov
2267637265,Personal,HS-grad,Never-married,547.51,No,Sales,United-States,Private
2268689056,Wholesaler,HS-grad,Married-civ-spouse,419.22,No,Sales,United-States,Private
2270045036,Wholesaler,HS-grad,Married-civ-spouse,862.25,No,Machine-op-inspct,United-States,Private
2272585992,NULL,HS-grad,Married-civ-spouse,160.80,No,Sales,United-States,Private
2273118631,NULL,Some-college,Married-civ-spouse,81.75,No,Handlers-cleaners,United-States,Private
2273490934,NULL,Some-college,Married-civ-spouse,530.80,No,Other-service,Philippines,Local-gov
2274549332,NULL,Some-college,Never-married,4.84,No,Craft-repair,United-States,Self-emp-not-inc
2274625002,NULL,HS-grad,Married-civ-spouse,521.04,No,Protective-serv,United-States,State-gov
2274688889,NULL,Bachelors,Married-civ-spouse,1261.27,No,Prof-specialty,United-States,Private
2275665198,NULL,HS-grad,Never-married,597.94,No,Prof-specialty,United-States,Private
2279174789,NULL,Doctorate,Married-civ-spouse,250.46,No,Prof-specialty,United-States,State-gov
2279429798,NULL,Some-college,Married-civ-spouse,-112.35,return,Exec-managerial,United-States,Private
2280251435,NULL,HS-grad,Separated,156.25,No,Transport-moving,United-States,Private
2280704944,NULL,Some-college,Married-spouse-absent,1026.93,No,Other-service,Haiti,State-gov
2280992637,NULL,5th-6th,Never-married,1263.67,No,Machine-op-inspct,Mexico,Private
2281362167,Personal,HS-grad,Divorced,65.25,No,Prof-specialty,United-States,Private
2283712480,NULL,Some-college,Never-married,3569.67,No,Sales,United-States,Private
2287121230,NULL,Assoc-acdm,Married-civ-spouse,-5.90,return,Tech-support,United-States,Private
2287251747,NULL,HS-grad,Married-civ-spouse,191.89,No,Sales,United-States,Self-emp-not-inc
2287791083,Personal,Masters,Married-civ-spouse,118.17,No,Exec-managerial,United-States,Local-gov
2289116288,NULL,Bachelors,Married-civ-spouse,1018.36,No,Exec-managerial,United-States,Private
2289282349,Wholesaler,10th,Separated,-24.75,return,Sales,United-States,Private
2289724441,Wholesaler,HS-grad,Never-married,231.90,No,Sales,United-States,Private
2293156776,NULL,HS-grad,Never-married,614.03,No,Other-service,United-States,Private
2294504923,NULL,HS-grad,Married-civ-spouse,902.35,No,Protective-serv,United-States,State-gov
2296076061,NULL,Bachelors,Never-married,213.97,No,Other-service,Italy,Private
2296168167,Wholesaler,HS-grad,Married-civ-spouse,256.33,No,Adm-clerical,United-States,Private
2298856623,NULL,Some-college,Married-civ-spouse,862.31,No,Exec-managerial,United-States,Private
2298999546,NULL,Some-college,Never-married,411.94,No,Sales,United-States,Private
2299862126,Personal,HS-grad,Married-civ-spouse,296.61,No,Craft-repair,United-States,Private
2301496108,NULL,HS-grad,Never-married,13.67,No,Craft-repair,United-States,Private
2303388370,NULL,7th-8th,Married-civ-spouse,769.77,No,Sales,United-States,Self-emp-not-inc
2304315043,NULL,HS-grad,Never-married,9.90,No,Transport-moving,United-States,State-gov
2305629390,NULL,HS-grad,Separated,-226.82,return,Other-service,United-States,Private
2305696856,NULL,7th-8th,Widowed,1055.46,No,Farming-fishing,Guatemala,Private
2306575947,NULL,Some-college,Divorced,268.71,No,Other-service,United-States,Private
2306935598,NULL,Assoc-acdm,Married-civ-spouse,440.83,No,Transport-moving,United-States,Private
2309655719,NULL,Some-college,Never-married,931.10,No,Farming-fishing,United-States,Private
2310665004,NULL,7th-8th,Widowed,285.13,No,Sales,Poland,Private
2310755056,NULL,HS-grad,Married-civ-spouse,293.35,No,Exec-managerial,United-States,Self-emp-inc
2312337177,NULL,HS-grad,Married-civ-spouse,29.75,No,Transport-moving,United-States,Private
2314106891,NULL,11th,Divorced,204.26,No,Craft-repair,United-States,Private
2316647042,NULL,Bachelors,Never-married,160.80,No,Sales,United-States,Private
2317153162,NULL,Some-college,Never-married,785.92,No,Sales,United-States,Private
2318697160,NULL,Some-college,Never-married,244.40,No,Adm-clerical,United-States,Local-gov
2319439868,NULL,HS-grad,Married-civ-spouse,229.58,No,Adm-clerical,United-States,Private
2319922482,NULL,Masters,Married-civ-spouse,300.42,No,Exec-managerial,United-States,Self-emp-inc
2324840692,Wholesaler,10th,Divorced,136.01,No,Other-service,United-States,Private
2325985994,NULL,Some-college,Married-civ-spouse,131.41,No,Sales,United-States,Private
2326832795,NULL,HS-grad,Married-civ-spouse,1276.00,No,Adm-clerical,United-States,Self-emp-not-inc
2327606358,NULL,Masters,Married-civ-spouse,412.90,No,Exec-managerial,United-States,Private
2327691923,NULL,HS-grad,Married-civ-spouse,1938.66,No,Other-service,United-States,Private
2328456685,NULL,HS-grad,Married-civ-spouse,295.21,No,Prof-specialty,United-States,Self-emp-not-inc
2329214566,Wholesaler,Masters,Never-married,531.23,No,Prof-specialty,United-States,State-gov
2329579907,Wholesaler,Assoc-voc,Married-civ-spouse,764.75,No,Exec-managerial,United-States,Self-emp-inc
2333135363,NULL,Some-college,Separated,124.87,No,Exec-managerial,United-States,Private
2334143179,NULL,HS-grad,Divorced,414.29,No,Tech-support,United-States,Private
2334163793,NULL,Some-college,Never-married,593.40,No,Sales,United-States,Private
2336084578,Wholesaler,Bachelors,Never-married,907.73,No,Prof-specialty,United-States,Local-gov
2337101604,NULL,HS-grad,Divorced,160.71,No,Farming-fishing,United-States,Self-emp-not-inc
2340212417,NULL,5th-6th,Married-civ-spouse,26.20,No,Craft-repair,Mexico,Private
2341004756,Wholesaler,11th,Divorced,5707.93,No,Farming-fishing,United-States,Private
2342070437,Wholesaler,Some-college,Married-civ-spouse,892.35,No,Sales,United-States,Self-emp-not-inc
2343224990,NULL,Bachelors,Never-married,127.66,No,Adm-clerical,United-States,Private
2344067500,NULL,Assoc-voc,Never-married,725.17,No,Machine-op-inspct,United-States,Private
2344927054,NULL,11th,Never-married,690.81,No,Transport-moving,United-States,Private
2345368085,NULL,Bachelors,Married-civ-spouse,99.05,No,Prof-specialty,United-States,Self-emp-inc
2345517144,NULL,Masters,Married-civ-spouse,677.75,No,Prof-specialty,United-States,State-gov
2345785102,NULL,Bachelors,Married-civ-spouse,201.91,No,Other-service,Yugoslavia,Private
2346224258,NULL,HS-grad,Married-spouse-absent,2538.35,No,Farming-fishing,United-States,Private
2346502705,Wholesaler,Masters,Never-married,91.28,No,Prof-specialty,United-States,Private
2347050178,NULL,Assoc-voc,Divorced,639.13,No,Adm-clerical,United-States,Private
2351553800,NULL,Prof-school,Married-civ-spouse,102.65,No,Prof-specialty,United-States,Self-emp-not-inc
2351971744,Wholesaler,Bachelors,Married-civ-spouse,524.44,No,Exec-managerial,United-States,Self-emp-inc
2354913319,Personal,10th,Never-married,494.93,No,Sales,United-States,Private
2355245506,NULL,HS-grad,Married-civ-spouse,54.42,No,Exec-managerial,United-States,Self-emp-not-inc
2356559217,Wholesaler,Assoc-voc,Never-married,199.04,No,Handlers-cleaners,United-States,Private
2356567618,NULL,Prof-school,Divorced,706.89,No,Prof-specialty,United-States,Self-emp-not-inc
2357388435,Wholesaler,Bachelors,Never-married,576.42,No,Prof-specialty,United-States,State-gov
2357415958,Wholesaler,Assoc-voc,Married-civ-spouse,261.75,No,Adm-clerical,United-States,Private
2359306928,NULL,HS-grad,Never-married,322.44,No,Sales,United-States,Private
2359678872,NULL,Some-college,Never-married,343.81,No,Adm-clerical,United-States,Federal-gov
2362072537,NULL,HS-grad,Married-civ-spouse,149.62,No,Craft-repair,United-States,Self-emp-not-inc
2363333567,NULL,Some-college,Married-civ-spouse,423.20,No,Craft-repair,United-States,Private
2363355214,NULL,HS-grad,Never-married,4624.04,No,Adm-clerical,United-States,Private
2363663586,NULL,HS-grad,Married-civ-spouse,332.45,No,Adm-clerical,United-States,Private
2364428180,Wholesaler,HS-grad,Never-married,105.09,No,Machine-op-inspct,Philippines,Private
2367624017,NULL,Some-college,Never-married,934.66,No,Adm-clerical,United-States,Private
2369584612,NULL,Bachelors,Married-civ-spouse,152.30,No,Exec-managerial,United-States,Self-emp-inc
2369935383,NULL,Some-college,Never-married,214.26,No,Exec-managerial,United-States,State-gov
2371376187,Wholesaler,10th,Never-married,440.13,No,Other-service,United-States,Self-emp-not-inc
2372005733,NULL,HS-grad,Married-civ-spouse,981.93,No,Adm-clerical,United-States,Federal-gov
2372055139,Wholesaler,Doctorate,Married-civ-spouse,894.09,No,Exec-managerial,United-States,Private
2372241829,NULL,HS-grad,Never-married,54.15,No,Other-service,Haiti,Private
2374567208,NULL,Bachelors,Married-civ-spouse,841.86,No,Other-service,Philippines,Private
2374680302,NULL,HS-grad,Never-married,504.74,No,Craft-repair,United-States,Private
2375662493,NULL,Assoc-voc,Never-married,736.82,No,Farming-fishing,United-States,Private
2375846825,NULL,Some-college,Married-civ-spouse,179.29,No,Tech-support,United-States,Private
2375928797,NULL,HS-grad,Never-married,651.63,No,Sales,United-States,Private
2378081275,NULL,Bachelors,Married-civ-spouse,390.21,No,Prof-specialty,United-States,Private
2378747635,NULL,Bachelors,Married-civ-spouse,427.55,No,Prof-specialty,United-States,Private
